"","region","state","age","sex","maritl","educ","race","status","work","hours","hourrt","earnings"
"2930",3,48,26,"Male",6,"High school",1,1,1,40,19,760
"2931",3,48,33,"Female",1,"High school",1,1,1,40,15.5,620
"2932",3,48,43,"Female",4,"High school",1,1,1,40,27,1080
"2933",4,49,37,"Female",4,"High school",1,1,1,38,23,874
"2934",4,49,22,"Female",6,"Associate degree",1,1,1,40,24.65,1136
"2935",4,49,42,"Female",1,"Bachelor's degree",1,1,1,20,23,460
"2936",4,49,22,"Female",6,"High school",1,1,1,20,14,280
"2937",4,49,24,"Male",1,"High school",1,1,1,40,21,840
"2938",4,49,25,"Female",1,"Bachelor's degree",1,1,1,38,28,1064
"2939",4,53,37,"Male",1,"Bachelor's degree",1,1,2,35,18,630
"2940",4,53,28,"Female",1,"Bachelor's degree",1,2,2,40,25,1000
"2941",4,53,57,"Female",4,"Bachelor's degree",1,1,1,40,30,1200
"2942",4,53,28,"Female",6,"High school",1,1,1,44,27,1510
"2943",4,53,22,"Female",6,"Bachelor's degree",1,1,1,40,25,1076
"2944",4,53,28,"Female",6,"Associate degree",4,1,1,36,28.3,1018.8
"2945",4,53,25,"Female",6,"High school",1,1,1,40,16.5,660
"2946",4,53,53,"Male",1,"High school",1,1,1,36,25,900
"2947",4,53,43,"Female",1,"Bachelor's degree",1,1,1,40,16.5,660
"2948",2,55,68,"Female",3,"Associate degree",1,1,1,24,12.4,297.6
"2949",2,55,37,"Female",1,"Bachelor's degree",1,1,1,36,35,1260
"2950",2,55,18,"Male",6,"High school",1,1,1,45,30,1125
"2951",2,55,37,"Female",6,"High school",1,1,1,40,17.85,714
"2952",4,56,40,"Female",4,"High school",1,1,1,40,22,880
"2953",4,56,44,"Male",1,"Associate degree",1,1,1,20,18.75,375
"2954",4,56,27,"Female",1,"Associate degree",1,1,1,40,20,800
"2955",4,56,29,"Male",1,"Associate degree",1,1,1,40,25.55,1022
"2956",4,56,54,"Male",1,"Associate degree",1,1,1,40,65.89,2240
"2957",4,56,50,"Female",1,"High school",1,1,1,40,21,840
"2958",4,56,21,"Female",6,"High school",1,1,1,40,16,640
"2959",4,4,22,"Female",6,"High school",1,1,1,40,23,920
"2960",4,4,20,"Male",6,"No high school",1,1,1,40,17,680
"2961",4,4,17,"Female",6,"No high school",1,1,1,40,12,480
"2962",4,4,57,"Female",4,"Associate degree",1,2,2,25,14,350
"2963",3,5,59,"Male",4,"Associate degree",1,1,1,48,24,1152
"2964",3,5,22,"Male",6,"No high school",1,1,1,60,11,660
"2965",3,5,20,"Female",6,"High school",1,1,1,36,17.4,678
"2966",3,5,18,"Male",6,"High school",1,1,1,12,14,168
"2967",4,15,26,"Male",6,"Bachelor's degree",15,1,1,20,14,280
"2968",4,15,50,"Female",1,"Associate degree",9,1,1,40,11.79,471.6
"2969",4,15,19,"Male",6,"High school",9,1,1,20,12,240
"2970",4,15,75,"Male",1,"High school",4,1,1,40,14.5,580
"2971",4,15,64,"Female",1,"High school",4,1,1,16,12.5,200
"2972",4,15,53,"Male",6,"High school",5,1,1,40,14,560
"2973",4,16,49,"Female",4,"Associate degree",1,1,1,40,18,720
"2974",4,16,35,"Female",1,"Bachelor's degree",1,1,1,32,12,384
"2975",4,16,48,"Male",1,"High school",1,1,1,38,18.65,708
"2976",4,16,46,"Female",1,"Associate degree",1,1,1,40,18.6,744
"2977",4,16,20,"Female",6,"High school",1,1,1,40,23,920
"2978",2,18,35,"Female",1,"Bachelor's degree",1,1,1,25,15,376
"2979",2,18,26,"Female",6,"Associate degree",1,1,1,20,17,340
"2980",4,30,33,"Female",1,"Bachelor's degree",1,1,1,40,18.6,744
"2981",4,30,36,"Female",1,"Bachelor's degree",1,1,1,40,30,1200
"2982",4,30,25,"Female",6,"High school",1,1,1,40,27.45,1098
"2983",4,30,61,"Female",1,"Bachelor's degree",1,1,1,18,12.5,226
"2984",4,30,56,"Male",1,"Bachelor's degree",1,1,1,40,25,1040
"2985",4,30,33,"Male",1,"High school",1,1,1,40,19,760
"2986",4,30,30,"Female",1,"High school",1,1,1,40,24,960
"2987",4,30,30,"Male",1,"High school",1,1,1,40,27,1080
"2988",4,30,59,"Female",4,"Bachelor's degree",1,1,1,40,38.5,1540
"2989",4,30,49,"Male",6,"Associate degree",1,1,1,30,7.75,382.5
"2990",4,32,50,"Female",1,"High school",1,1,1,40,23.5,1889
"2991",4,35,28,"Female",6,"High school",9,1,1,14,12,168
"2992",4,35,28,"Male",6,"High school",1,1,1,40,20.3,812
"2993",4,35,40,"Male",1,"High school",1,1,1,40,25,1000
"2994",4,35,46,"Female",5,"High school",1,1,1,40,14.75,590
"2995",4,35,18,"Female",6,"High school",1,1,1,34,12,408
"2996",4,35,19,"Male",6,"High school",1,1,1,40,14.5,580
"2997",4,35,24,"Male",6,"High school",3,1,1,40,14.5,580
"2998",2,38,67,"Female",4,"Bachelor's degree",1,1,1,24,12.5,300
"2999",2,38,17,"Female",6,"No high school",1,1,1,24,15,360
"3000",3,40,69,"Female",1,"High school",1,1,1,4,14.25,57
"3001",3,40,23,"Male",6,"High school",1,1,1,35,19,665
"3002",4,41,46,"Male",1,"Associate degree",1,1,1,40,42.25,2320
"3003",4,41,25,"Male",6,"High school",1,1,1,40,47,1880
"3004",4,53,58,"Male",1,"Bachelor's degree",1,1,1,40,44,1760
"3005",4,53,29,"Female",6,"Bachelor's degree",1,1,1,35,29,1190
"3006",4,56,54,"Female",1,"High school",1,1,1,20,10,200
"3007",4,56,62,"Female",1,"High school",1,1,1,33,18.65,616
"3008",4,56,56,"Female",1,"High school",1,1,1,40,19,760
"3009",4,56,54,"Male",1,"Associate degree",1,1,1,40,30,1200
"3010",1,9,49,"Male",1,"Bachelor's degree",1,2,2,38,26,988
"3011",1,9,41,"Female",6,"High school",2,1,1,22,16.65,366
"3012",1,9,21,"Female",6,"High school",1,1,1,37,15,596
"3013",1,9,22,"Male",6,"High school",1,1,1,40,18,1120
"3014",1,9,54,"Male",1,"High school",1,1,1,40,19.75,1028
"3015",1,9,48,"Female",4,"High school",1,1,1,40,25,1000
"3016",3,10,27,"Female",1,"Associate degree",1,1,1,20,12.75,256
"3017",3,10,27,"Male",6,"High school",1,1,1,40,40,1600
"3018",3,10,35,"Male",1,"Bachelor's degree",1,1,-1,40,38,1660
"3019",3,11,17,"Female",6,"No high school",1,1,1,20,17,340
"3020",3,12,64,"Male",4,"High school",1,1,1,42,12,504
"3021",3,12,23,"Male",6,"Bachelor's degree",1,1,1,84,23,1932
"3022",3,12,25,"Male",6,"High school",1,1,1,45,30,1350
"3023",3,12,26,"Female",6,"Bachelor's degree",1,1,1,30,40,1200
"3024",3,12,17,"Female",6,"High school",1,1,1,35,12,420
"3025",3,12,63,"Female",4,"Associate degree",2,1,1,40,18.5,740
"3026",3,12,27,"Male",1,"High school",1,1,1,50,16,800
"3027",3,12,45,"Male",1,"High school",1,1,1,40,20,800
"3028",3,12,49,"Male",1,"High school",2,1,1,38,19,722
"3029",3,12,23,"Female",6,"No high school",2,2,2,40,15,600
"3030",3,12,18,"Male",6,"High school",2,1,1,40,12,480
"3031",3,12,54,"Male",6,"Associate degree",1,1,1,40,25,1000
"3032",3,12,50,"Female",4,"High school",1,1,1,40,20,800
"3033",3,12,25,"Male",6,"Bachelor's degree",1,1,1,40,30,1200
"3034",3,13,40,"Female",4,"Associate degree",2,1,1,40,13,520
"3035",3,13,29,"Female",5,"High school",2,1,1,24,15,360
"3036",3,13,31,"Male",6,"Associate degree",2,1,1,40,20,800
"3037",3,13,20,"Female",6,"High school",1,1,1,16,13,208
"3038",3,13,20,"Female",6,"High school",1,2,2,24,19,456
"3039",3,13,20,"Female",6,"High school",1,1,1,25,10,250
"3040",3,13,20,"Female",6,"High school",1,2,2,15,9,136
"3041",3,13,47,"Female",1,"No high school",1,1,1,40,18,720
"3042",3,13,31,"Male",1,"High school",1,1,1,60,20,1281
"3043",3,13,21,"Female",6,"High school",2,1,1,50,17,850
"3044",3,13,50,"Female",4,"Associate degree",1,1,1,40,10,400
"3045",3,21,24,"Female",1,"High school",1,1,1,40,15,600
"3046",3,21,77,"Female",3,"High school",2,1,1,24,25,600
"3047",3,22,31,"Female",6,"High school",2,1,1,40,12,480
"3048",1,23,25,"Male",6,"High school",1,1,1,40,21,840
"3049",1,23,25,"Male",6,"High school",1,1,1,40,23.05,922
"3050",1,23,25,"Female",6,"Bachelor's degree",1,1,1,40,21,840
"3051",1,23,69,"Female",1,"Associate degree",1,1,1,40,19.75,790
"3052",1,23,65,"Male",1,"No high school",1,1,1,37,17,629
"3053",1,23,64,"Male",1,"Bachelor's degree",1,1,1,40,25,1000
"3054",3,24,22,"Female",6,"Bachelor's degree",1,1,1,20,12,640
"3055",3,24,19,"Female",6,"High school",1,1,1,30,14,820
"3056",3,24,72,"Female",1,"Bachelor's degree",1,1,1,10,65.89,550
"3057",3,24,33,"Male",1,"Bachelor's degree",2,1,1,40,25,1000
"3058",3,24,54,"Female",1,"High school",2,1,1,25,13,326
"3059",3,24,50,"Female",6,"High school",2,1,1,40,35,1400
"3060",3,24,24,"Female",6,"Bachelor's degree",2,2,2,35,30,1050
"3061",3,24,35,"Male",6,"No high school",1,1,1,40,17,680
"3062",1,25,57,"Female",1,"Bachelor's degree",1,1,1,40,20,800
"3063",1,25,29,"Male",6,"Bachelor's degree",1,1,1,40,50,2000
"3064",1,25,26,"Male",6,"High school",1,1,1,40,18.75,750
"3065",1,25,56,"Male",1,"Associate degree",1,1,1,40,17.5,700
"3066",1,25,40,"Female",1,"High school",1,2,2,20,15,596
"3067",1,25,47,"Male",1,"Associate degree",2,1,1,40,34,1768
"3068",1,25,48,"Female",1,"Associate degree",2,1,1,40,32,1688
"3069",1,25,27,"Male",6,"Bachelor's degree",1,1,1,40,25.5,1020
"3070",1,25,56,"Female",1,"Bachelor's degree",1,1,1,40,48,1920
"3071",1,25,57,"Female",1,"Bachelor's degree",4,1,1,40,48,1950
"3072",1,25,62,"Male",1,"High school",2,1,1,40,20,800
"3073",3,28,51,"Female",6,"High school",1,1,1,24,8.4,202
"3074",3,28,67,"Female",3,"High school",1,1,1,40,30,1200
"3075",3,28,60,"Female",3,"High school",1,1,1,40,20.4,1026
"3076",3,28,60,"Female",4,"Bachelor's degree",1,1,1,40,13,520
"3077",1,33,22,"Male",6,"High school",1,1,1,35,18,630
"3078",1,33,30,"Female",6,"High school",1,1,1,40,20,800
"3079",1,33,38,"Male",6,"High school",1,1,1,40,28,1120
"3080",1,33,31,"Female",6,"High school",1,1,1,40,18,720
"3081",1,33,36,"Female",1,"High school",1,1,2,2,25,50
"3082",1,34,75,"Male",1,"No high school",1,1,1,40,16.75,670
"3083",1,34,37,"Female",4,"Bachelor's degree",1,1,1,40,16,640
"3084",1,34,33,"Male",1,"Bachelor's degree",1,1,1,40,21,840
"3085",1,34,30,"Female",1,"Bachelor's degree",1,1,1,35,26,910
"3086",1,34,47,"Female",1,"Bachelor's degree",4,1,1,40,20,800
"3087",1,34,20,"Female",6,"High school",4,1,1,40,6.25,292
"3088",1,36,56,"Male",1,"High school",1,1,1,40,33.5,1340
"3089",1,36,47,"Male",1,"Associate degree",1,1,1,40,20,800
"3090",1,36,28,"Male",6,"High school",1,1,1,42,23.5,988
"3091",1,36,46,"Male",1,"Bachelor's degree",1,1,1,45,35,1783
"3092",1,36,27,"Female",6,"Bachelor's degree",1,1,1,40,26,1176
"3093",1,36,28,"Female",6,"Bachelor's degree",1,1,1,40,26,1176
"3094",1,36,26,"Female",6,"Bachelor's degree",1,1,1,40,21,840
"3095",1,36,32,"Male",6,"High school",6,1,1,40,25.5,1020
"3096",1,36,53,"Male",4,"No high school",1,1,1,45,24.85,1253.25
"3097",1,36,37,"Male",6,"Bachelor's degree",1,1,1,40,19,760
"3098",1,36,37,"Male",6,"High school",1,1,1,40,22.67,906.8
"3099",3,37,22,"Male",6,"High school",1,1,1,40,16.25,650
"3100",3,37,58,"Male",1,"No high school",1,1,1,40,29,1160
"3101",3,37,31,"Male",1,"Bachelor's degree",1,1,1,40,20,800
"3102",3,37,20,"Female",6,"High school",1,1,1,30,10,300
"3103",3,37,17,"Male",6,"High school",1,1,1,20,12,240
"3104",3,37,62,"Female",1,"Associate degree",1,1,1,40,26.4,1260
"3105",3,37,62,"Female",4,"Associate degree",3,1,1,40,30,1200
"3106",3,37,26,"Male",6,"High school",1,1,1,40,17,680
"3107",3,37,27,"Male",1,"Associate degree",1,1,1,40,24,960
"3108",2,39,52,"Male",1,"Associate degree",1,1,1,40,38,1520
"3109",2,39,41,"Female",1,"High school",1,1,1,40,18,720
"3110",2,39,33,"Female",6,"High school",2,1,1,40,15,600
"3111",2,39,43,"Female",4,"Bachelor's degree",1,1,1,40,48,1920
"3112",2,39,61,"Male",1,"High school",1,1,1,30,15.3,460
"3113",2,39,61,"Female",1,"High school",1,1,1,8,15,120
"3114",2,39,46,"Male",6,"Associate degree",1,1,1,40,33,1320
"3115",2,39,39,"Male",3,"Bachelor's degree",1,1,1,40,19,760
"3116",2,39,25,"Male",6,"High school",1,1,1,45,17.5,788
"3117",2,39,25,"Male",6,"High school",1,1,1,40,17.5,700
"3118",2,39,55,"Male",4,"High school",2,1,1,18,18,324
"3119",1,42,65,"Male",2,"Bachelor's degree",1,1,1,44,16.54,819.76
"3120",1,42,29,"Male",6,"Bachelor's degree",1,1,1,11,9.25,101.75
"3121",1,42,54,"Male",6,"High school",1,1,1,40,30,1200
"3122",1,42,32,"Female",1,"Bachelor's degree",1,1,1,16,65.89,1280
"3123",1,42,18,"Male",6,"High school",1,1,1,28,15.25,427
"3124",1,42,64,"Male",4,"High school",1,1,1,40,32,1280
"3125",1,42,70,"Male",1,"High school",1,1,1,40,19.5,1072
"3126",1,42,71,"Female",1,"High school",1,1,1,40,21,1350
"3127",1,42,55,"Female",4,"High school",1,1,1,37,15.55,575.35
"3128",1,42,33,"Female",6,"High school",1,1,1,40,15,600
"3129",1,42,28,"Male",6,"No high school",1,1,1,40,18,720
"3130",1,42,30,"Male",1,"High school",1,1,1,40,18,920
"3131",1,42,37,"Male",6,"Bachelor's degree",1,1,1,40,22.5,900
"3132",3,45,49,"Male",6,"No high school",1,1,1,45,16,720
"3133",3,45,61,"Female",1,"High school",1,1,1,22,10,220
"3134",3,47,75,"Male",1,"Associate degree",2,1,1,35,22,770
"3135",3,47,56,"Female",1,"Bachelor's degree",1,1,1,40,18,720
"3136",3,47,57,"Male",1,"Bachelor's degree",1,1,1,40,28,1120
"3137",3,47,59,"Male",1,"High school",1,1,1,30,28,2100
"3138",3,47,24,"Male",2,"Bachelor's degree",1,1,1,40,20,800
"3139",3,47,19,"Female",6,"High school",1,1,1,40,20.4,816
"3140",3,47,58,"Male",1,"High school",1,1,1,52,26,1350
"3141",3,47,21,"Female",6,"High school",1,1,1,38,15,570
"3142",1,50,15,"Female",6,"No high school",1,1,1,12,12,144
"3143",3,51,53,"Female",1,"High school",1,1,1,25,22.05,551.25
"3144",3,51,58,"Male",1,"High school",1,1,1,45,26,1560
"3145",3,51,33,"Male",6,"High school",1,1,1,20,20,400
"3146",3,51,30,"Female",6,"Bachelor's degree",1,1,1,40,30,1200
"3147",3,51,24,"Female",6,"High school",1,1,1,30,15,450
"3148",3,51,52,"Female",1,"Bachelor's degree",1,1,1,16,25,400
"3149",3,51,44,"Female",1,"Bachelor's degree",4,1,1,45,18,1185
"3150",3,51,51,"Female",1,"Bachelor's degree",1,1,1,40,50,2000
"3151",3,51,21,"Male",6,"Associate degree",2,1,1,40,12,480
"3152",3,51,18,"Male",6,"High school",2,1,1,30,10,300
"3153",3,54,43,"Female",4,"Bachelor's degree",1,1,1,40,29,1160
"3154",3,54,18,"Female",6,"High school",1,1,1,25,15,376
"3155",3,54,43,"Male",4,"High school",1,1,1,8,10,80
"3156",3,1,44,"Female",1,"High school",1,1,1,40,21,840
"3157",3,1,52,"Male",1,"High school",1,1,1,40,24,960
"3158",3,1,23,"Male",6,"High school",1,1,1,40,16,640
"3159",3,1,21,"Female",6,"High school",1,1,1,40,16,640
"3160",3,10,25,"Male",6,"High school",1,1,1,40,19,1021
"3161",3,10,31,"Male",6,"High school",1,1,1,40,20,950
"3162",3,11,25,"Female",6,"Bachelor's degree",1,1,1,40,19,760
"3163",3,11,35,"Male",6,"Bachelor's degree",1,1,1,40,60,2400
"3164",3,11,26,"Female",6,"Bachelor's degree",1,1,1,20,14,280
"3165",3,21,72,"Female",6,"High school",2,1,1,40,21,840
"3166",3,22,31,"Female",6,"High school",2,1,1,40,12,480
"3167",3,22,55,"Male",1,"High school",1,1,1,40,16,640
"3168",3,22,28,"Male",6,"Bachelor's degree",2,1,1,40,23,920
"3169",1,25,41,"Male",6,"High school",1,1,1,40,17.5,700
"3170",1,25,50,"Female",1,"Bachelor's degree",1,1,1,40,20.35,814
"3171",1,25,18,"Male",6,"No high school",1,1,1,40,20.4,816
"3172",1,25,49,"Male",1,"No high school",1,1,1,40,21,840
"3173",3,28,21,"Female",6,"No high school",2,1,1,40,13,520
"3174",3,28,51,"Female",2,"High school",2,1,1,40,15,600
"3175",3,28,25,"Female",6,"High school",1,1,1,40,20,800
"3176",3,28,28,"Male",6,"High school",1,1,1,40,25,1000
"3177",1,33,18,"Female",6,"High school",1,1,1,30,15.75,472.5
"3178",1,33,15,"Female",6,"No high school",1,1,1,24,14.5,348
"3179",1,33,26,"Male",1,"High school",1,1,1,40,22.14,885.6
"3180",1,33,25,"Female",1,"High school",1,1,1,20,15.95,319
"3181",1,33,44,"Female",1,"Associate degree",1,1,1,40,25,1000
"3182",1,33,47,"Male",1,"Bachelor's degree",1,1,1,40,48,1920
"3183",1,33,17,"Male",6,"High school",1,1,1,33,5.15,169.95
"3184",1,34,23,"Female",6,"Bachelor's degree",1,1,1,35,15,525
"3185",1,34,46,"Female",4,"No high school",1,1,1,40,15,600
"3186",3,45,41,"Male",1,"High school",2,2,2,40,25.72,1028.8
"3187",3,45,59,"Male",1,"High school",2,1,1,40,30.44,1217.6
"3188",3,45,27,"Male",1,"High school",1,1,1,40,32.75,1408.26
"3189",3,45,30,"Female",1,"High school",1,1,1,40,20,800
"3190",3,45,37,"Female",5,"Associate degree",1,1,1,40,15.25,610
"3191",3,45,33,"Female",1,"Bachelor's degree",1,1,1,40,17.05,682
"3192",3,45,41,"Male",1,"High school",1,1,1,40,12,480
"3193",3,45,31,"Female",6,"High school",1,1,1,40,14,560
"3194",3,45,55,"Female",1,"High school",1,1,1,40,25.85,1034
"3195",3,45,58,"Male",1,"No high school",1,1,1,40,18,720
"3196",3,45,33,"Female",6,"High school",1,1,1,35,15.25,534
"3197",3,47,67,"Male",4,"High school",2,1,1,12,17.14,205.68
"3198",3,47,52,"Female",1,"Associate degree",1,1,1,40,25,1000
"3199",3,47,50,"Male",1,"High school",1,1,1,40,65.89,2400
"3200",4,2,20,"Male",6,"High school",4,1,1,40,17,680
"3201",4,2,25,"Female",6,"High school",5,1,1,40,19,760
"3202",4,2,59,"Female",1,"High school",1,1,1,84,28,2422
"3203",4,2,58,"Female",6,"High school",3,1,1,40,14,560
"3204",4,2,20,"Male",6,"No high school",3,1,1,40,17,680
"3205",4,4,39,"Male",6,"High school",3,1,1,40,40.61,1624.4
"3206",4,4,51,"Female",1,"High school",7,1,1,35,17,595
"3207",4,4,55,"Male",1,"High school",3,1,1,40,26,1040
"3208",4,4,54,"Female",1,"Bachelor's degree",1,1,1,20,43,860
"3209",4,4,18,"Male",6,"High school",1,2,2,18,13.85,250
"3210",4,4,22,"Male",6,"High school",1,2,2,18,14.85,268
"3211",4,4,48,"Female",1,"High school",2,1,1,40,21.85,874
"3212",4,4,46,"Male",1,"Associate degree",2,1,1,40,25,1000
"3213",4,4,19,"Female",6,"High school",2,1,1,40,15.25,610
"3214",4,4,46,"Female",6,"High school",1,1,1,30,16.25,487.5
"3215",4,4,22,"Female",6,"Bachelor's degree",1,1,1,30,12,360
"3216",3,5,32,"Female",1,"High school",1,1,1,8,13,134
"3217",3,5,38,"Male",1,"High school",2,1,1,40,15.5,620
"3218",3,5,37,"Male",3,"Associate degree",1,1,1,40,20,2520
"3219",4,6,45,"Female",1,"Bachelor's degree",4,1,1,40,65.89,3800
"3220",4,6,38,"Male",5,"Associate degree",3,1,1,40,30,1200
"3221",4,6,61,"Female",1,"High school",1,1,1,50,45,2800
"3222",4,6,36,"Female",1,"High school",4,1,1,40,20,800
"3223",4,6,37,"Male",1,"Associate degree",4,1,1,40,20,800
"3224",4,6,19,"Male",6,"No high school",1,1,1,48,15.5,744
"3225",4,6,60,"Female",1,"Bachelor's degree",1,1,1,20,50,1000
"3226",4,6,53,"Male",1,"High school",4,1,1,60,35,2100
"3227",4,6,61,"Female",1,"Associate degree",4,1,1,40,18.71,748.4
"3228",4,6,32,"Female",6,"Associate degree",1,2,2,40,22,880
"3229",4,6,27,"Male",6,"High school",1,1,1,40,23,920
"3230",4,6,57,"Male",6,"High school",1,1,1,40,27,1080
"3231",4,6,56,"Female",1,"High school",1,1,1,15,22.2,332
"3232",4,6,58,"Male",1,"High school",1,2,2,19,23,438
"3233",4,6,63,"Male",1,"No high school",1,1,1,40,17,680
"3234",4,6,26,"Male",6,"High school",1,1,1,40,15,600
"3235",4,6,39,"Male",6,"Bachelor's degree",1,1,1,45,25,1310
"3236",4,6,37,"Male",6,"High school",1,1,1,40,18,720
"3237",4,6,62,"Female",4,"Bachelor's degree",1,1,1,40,16,640
"3238",4,6,21,"Female",6,"Associate degree",1,2,2,10,16,160
"3239",4,6,60,"Male",1,"High school",1,1,1,40,45,1800
"3240",4,6,56,"Female",1,"High school",1,1,1,40,30,1200
"3241",4,6,20,"Male",6,"High school",1,1,1,20,14,280
"3242",4,6,19,"Male",6,"High school",1,1,1,20,17,340
"3243",4,6,21,"Female",6,"High school",1,1,1,20,19,380
"3244",4,6,59,"Male",1,"Associate degree",1,1,1,45,40,2100
"3245",4,6,37,"Female",1,"Bachelor's degree",4,1,1,36,65.89,2340
"3246",4,6,37,"Male",5,"High school",1,1,1,40,19.86,794.4
"3247",4,6,31,"Male",6,"High school",1,1,1,40,15,600
"3248",4,6,43,"Male",1,"No high school",1,1,1,40,20,800
"3249",4,6,46,"Female",1,"No high school",1,1,1,40,16,640
"3250",4,6,32,"Female",1,"Bachelor's degree",1,2,2,35,32,1120
"3251",4,6,51,"Female",1,"Bachelor's degree",1,2,2,30,17.75,532
"3252",4,6,23,"Male",6,"High school",1,1,1,40,30,1200
"3253",4,6,48,"Male",6,"High school",1,1,1,40,16,640
"3254",4,6,61,"Male",1,"High school",4,1,1,40,19,760
"3255",4,6,61,"Female",1,"High school",4,1,1,40,18.7,748
"3256",4,6,62,"Female",1,"High school",1,1,1,32,25.5,816
"3257",4,6,29,"Male",6,"High school",1,1,1,40,13,520
"3258",4,6,24,"Female",6,"High school",1,1,1,40,13,520
"3259",4,8,38,"Female",4,"High school",1,1,1,32,16,512
"3260",4,15,40,"Male",1,"High school",5,1,1,40,22,880
"3261",4,15,38,"Female",1,"High school",5,1,1,40,36,1470
"3262",4,15,21,"Male",6,"High school",5,1,1,30,22.5,676
"3263",4,15,35,"Female",1,"High school",5,1,1,40,19,760
"3264",4,15,38,"Male",6,"High school",5,1,1,40,20,800
"3265",4,15,27,"Female",1,"High school",5,1,1,37,21,778
"3266",4,15,40,"Female",1,"Associate degree",5,1,1,40,13,520
"3267",4,15,21,"Male",6,"High school",5,1,1,30,15,450
"3268",4,15,75,"Male",1,"No high school",4,1,1,40,15,600
"3269",4,15,67,"Female",1,"No high school",4,1,1,40,15,600
"3270",4,15,38,"Female",2,"High school",4,1,1,40,12,480
"3271",4,15,42,"Female",6,"Associate degree",4,1,1,32,10,320
"3272",4,16,61,"Female",1,"High school",1,1,1,8,12,96
"3273",4,16,22,"Male",1,"Associate degree",1,2,2,40,22,980
"3274",4,16,24,"Female",1,"Associate degree",5,2,2,30,25,750
"3275",4,16,18,"Female",6,"No high school",1,1,1,35,3.5,422
"3276",4,16,27,"Male",1,"Bachelor's degree",1,1,1,40,31,1570
"3277",4,16,43,"Male",1,"Bachelor's degree",1,1,1,40,53,2120
"3278",4,16,54,"Male",1,"High school",1,1,1,40,15,600
"3279",4,16,60,"Male",1,"Bachelor's degree",1,1,1,40,65.89,3500
"3280",4,16,50,"Male",1,"Bachelor's degree",1,1,1,40,25,1000
"3281",4,16,53,"Female",4,"No high school",1,1,1,40,21.85,966
"3282",4,16,21,"Male",6,"High school",1,1,1,40,20,800
"3283",4,16,47,"Male",1,"High school",1,1,1,40,25,1300
"3284",2,17,25,"Female",6,"High school",1,1,1,40,16,640
"3285",2,17,53,"Male",6,"High school",1,1,1,40,24.5,1010
"3286",2,17,44,"Female",4,"High school",6,1,1,40,19,760
"3287",2,17,25,"Male",2,"High school",1,1,1,40,18,720
"3288",2,17,19,"Female",6,"High school",1,1,1,20,16,320
"3289",2,17,25,"Female",6,"Bachelor's degree",1,1,1,40,35,1400
"3290",2,17,56,"Female",1,"Associate degree",1,1,1,30,26,780
"3291",2,17,24,"Male",6,"Associate degree",1,1,1,40,18,720
"3292",2,17,23,"Male",6,"Associate degree",1,1,1,40,15,600
"3293",2,17,50,"Female",1,"High school",1,1,1,20,17.5,350
"3294",2,17,55,"Male",1,"High school",1,2,2,50,50,2620
"3295",2,17,23,"Female",6,"High school",1,1,1,40,15,600
"3296",2,17,49,"Female",4,"Bachelor's degree",1,1,1,13,16,208
"3297",2,17,16,"Male",6,"No high school",6,1,1,6,12.5,76
"3298",2,17,65,"Male",1,"High school",1,1,1,40,65.89,2400
"3299",2,17,53,"Female",1,"High school",1,1,1,35,2.13,574.55
"3300",2,17,37,"Female",5,"High school",1,1,1,6,16,96
"3301",2,18,21,"Male",6,"Associate degree",1,1,1,15,20,300
